JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI
jgi.p|Yarli1|65930,2551458,2552819,2551458,2552819,YALI0_B19316g,YALI0B19316g,YALI0B19316g
jgi.p|Yarli1|65931,2557513,2559231,2557513,2559231,YALI0_B19338g,YALI0B19338g,YALI0B19338g
jgi.p|Yarli1|65932,2560981,2561952,2560981,2561952,YALI0_B19360g,YALI0B19360g,YALI0B19360g
jgi.p|Yarli1|65933,2563100,2569046,2563100,2569046,YALI0_B19382g,YALI0B19382g,YALI0B19382g
jgi.p|Yarli1|65934,2569869,2570897,2569869,2570897,YALI0_B19448g,YALI0B19448g,YALI0B19448g
jgi.p|Yarli1|65935,2572098,2573687,2572098,2573687,YALI0_B19470g,YALI0B19470g,YALI0B19470g
jgi.p|Yarli1|65936,2576827,2578587,2576827,2578587,YALI0_B19492g,YALI0B19492g,YALI0B19492g
jgi.p|Yarli1|65937,2579890,2580768,2579890,2580768,YALI0_B19558g,YALI0B19558g,YALI0B19558g
jgi.p|Yarli1|65938,2581895,2583916,2581895,2583916,YALI0_B19580g,YALI0B19580g,YALI0B19580g
jgi.p|Yarli1|65939,2587783,2588994,2587783,2588994,YALI0_B19602g,YALI0B19602g,YALI0B19602g
jgi.p|Yarli1|65940,2593898,2595288,2593898,2595288,YALI0_B19624g,YALI0B19624g,YALI0B19624g
jgi.p|Yarli1|65941,2595878,2596687,2595878,2596687,YALI0_B19646g,YALI0B19646g,YALI0B19646g
jgi.p|Yarli1|65942,2597269,2598079,2597269,2598079,YALI0_B19668g,YALI0B19668g,YALI0B19668g
jgi.p|Yarli1|65943,2599783,2600970,2599783,2600970,YALI0_B19712g,YALI0B19712g,YALI0B19712g
jgi.p|Yarli1|65944,2601260,2603965,2601260,2603965,YALI0_B19734g,YALI0B19734g,YALI0B19734g
jgi.p|Yarli1|65945,2604832,2605758,2604832,2605758,YALI0_B19756g,YALI0B19756g,YALI0B19756g
jgi.p|Yarli1|65946,2608293,2608628,2608293,2608628,YALI0_B19778g,YALI0B19778g,YALI0B19778g
jgi.p|Yarli1|65947,2610249,2612057,2610249,2612057,YALI0_B19800g,YALI0B19800g,YALI0B19800g
jgi.p|Yarli1|65948,2615441,2616727,2615441,2616727,YALI0_B19844g,YALI0B19844g,YALI0B19844g
jgi.p|Yarli1|65949,2617827,2618879,2617827,2618879,YALI0_B19866g,YALI0B19866g,YALI0B19866g
jgi.p|Yarli1|65950,2619168,2620307,2619168,2620307,YALI0_B19888g,YALI0B19888g,YALI0B19888g
jgi.p|Yarli1|65951,2621181,2623013,2621181,2623013,YALI0_B19910g,YALI0B19910g,YALI0B19910g
jgi.p|Yarli1|65952,2623687,2624802,2623687,2624802,YALI0_B19976g,YALI0B19976g,YALI0B19976g
jgi.p|Yarli1|65953,2626287,2633187,2626287,2633187,YALI0_B19998g,YALI0B19998g,YALI0B19998g
jgi.p|Yarli1|65954,2636757,2637845,2636757,2637845,YALI0_B20020g,YALI0B20020g,YALI0B20020g
jgi.p|Yarli1|65955,2639162,2639482,2639162,2639482,YALI0_B20042g,YALI0B20042g,YALI0B20042g
jgi.p|Yarli1|65956,2640126,2641997,2640126,2641997,YALI0_B20064g,YALI0B20064g,YALI0B20064g
jgi.p|Yarli1|65957,2643941,2644981,2643941,2644981,YALI0_B20086g,YALI0B20086g,YALI0B20086g
jgi.p|Yarli1|65958,2647260,2649374,2647260,2649374,YALI0_B20108g,YALI0B20108g,YALI0B20108g
jgi.p|Yarli1|65959,2652502,2653683,2652502,2653683,YALI0_B20174g,YALI0B20174g,YALI0B20174g
jgi.p|Yarli1|65960,2655504,2657107,2655504,2657107,YALI0_B20196g,YALI0B20196g,YALI0B20196g
jgi.p|Yarli1|65961,2660659,2665159,2660659,2665159,YALI0_B20218g,YALI0B20218g,YALI0B20218g
jgi.p|Yarli1|65962,2666558,2667085,2666558,2667085,YALI0_B20240g,YALI0B20240g,YALI0B20240g
jgi.p|Yarli1|65963,2667612,2673309,2667612,2673309,YALI0_B20262g,YALI0B20262g,YALI0B20262g
jgi.p|Yarli1|65964,2676499,2677680,2676499,2677680,YALI0_B20284g,YALI0B20284g,YALI0B20284g
jgi.p|Yarli1|65965,2681099,2681959,2681099,2681959,YALI0_B20306g,YALI0B20306g,YALI0B20306g
jgi.p|Yarli1|65966,2684937,2685389,2684937,2685389,YALI0_B20328g,YALI0B20328g,YALI0B20328g
jgi.p|Yarli1|65967,2687375,2688505,2687375,2688505,YALI0_B20350g,YALI0B20350g,YALI0B20350g
jgi.p|Yarli1|65968,2689412,2690878,2689412,2690878,YALI0_B20372g,YALI0B20372g,YALI0B20372g
jgi.p|Yarli1|65969,2691519,2692985,2691519,2692985,YALI0_B20394g,YALI0B20394g,YALI0B20394g
jgi.p|Yarli1|65970,2693223,2694185,2693223,2694185,YALI0_B20416g,YALI0B20416g,YALI0B20416g
jgi.p|Yarli1|65971,2695483,2696397,2695483,2696397,YALI0_B20438g,YALI0B20438g,YALI0B20438g
jgi.p|Yarli1|65972,2697747,2699207,2697747,2699207,YALI0_B20460g,YALI0B20460g,YALI0B20460g
jgi.p|Yarli1|65973,2699568,2700473,2699568,2700473,YALI0_B20482g,YALI0B20482g,YALI0B20482g
jgi.p|Yarli1|65974,2702677,2703259,2702677,2703259,YALI0_B20504g,YALI0B20504g,YALI0B20504g
jgi.p|Yarli1|65975,2706004,2707182,2706004,2707182,YALI0_B20526g,YALI0B20526g,YALI0B20526g
jgi.p|Yarli1|65976,2714099,2716240,2714099,2716240,YALI0_B20570g,YALI0B20570g,YALI0B20570g
jgi.p|Yarli1|65977,2716423,2717664,2716423,2717664,YALI0_B20592g,YALI0B20592g,YALI0B20592g
jgi.p|Yarli1|65978,2717834,2718853,2717834,2718853,YALI0_B20614g,YALI0B20614g,YALI0B20614g
jgi.p|Yarli1|65979,2719007,2719873,2719007,2719873,YALI0_B20636g,YALI0B20636g,YALI0B20636g
jgi.p|Yarli1|65980,2721171,2722385,2721171,2722385,YALI0_B20658g,YALI0B20658g,YALI0B20658g
jgi.p|Yarli1|65981,2722982,2725333,2722982,2725333,YALI0_B20680g,YALI0B20680g,YALI0B20680g
jgi.p|Yarli1|65982,2725650,2727191,2725650,2727191,YALI0_B20702g,YALI0B20702g,YALI0B20702g
jgi.p|Yarli1|65983,2728193,2731669,2728193,2731669,YALI0_B20724g,YALI0B20724g,YALI0B20724g
jgi.p|Yarli1|65984,2732466,2734193,2732466,2734193,YALI0_B20746g,YALI0B20746g,YALI0B20746g
jgi.p|Yarli1|65985,2734281,2735864,2734281,2735864,YALI0_B20768g,YALI0B20768g,YALI0B20768g
jgi.p|Yarli1|65986,2736504,2737466,2736504,2737466,YALI0_B20790g,YALI0B20790g,YALI0B20790g
jgi.p|Yarli1|65987,2737915,2739381,2737915,2739381,YALI0_B20812g,YALI0B20812g,YALI0B20812g
jgi.p|Yarli1|65988,2740275,2744686,2740275,2744686,YALI0_B20834g,YALI0B20834g,YALI0B20834g
jgi.p|Yarli1|65989,2746914,2748314,2746914,2748314,YALI0_B20856g,YALI0B20856g,YALI0B20856g
jgi.p|Yarli1|65990,2749453,2750394,2749453,2750394,YALI0_B20878g,YALI0B20878g,YALI0B20878g
jgi.p|Yarli1|65991,2750833,2751417,2750833,2751417,YALI0_B20900g,YALI0B20900g,YALI0B20900g
jgi.p|Yarli1|65992,2751837,2752572,2751837,2752572,YALI0_B20911g,YALI0B20911g,YALI0B20911g
jgi.p|Yarli1|65993,2753539,2754726,2753539,2754726,YALI0_B20922g,YALI0B20922g,YALI0B20922g
jgi.p|Yarli1|65994,2757491,2759596,2757491,2759596,YALI0_B20944g,YALI0B20944g,YALI0B20944g
jgi.p|Yarli1|65995,2760967,2761347,2760967,2761347,YALI0_B20966g,YALI0B20966g,YALI0B20966g
jgi.p|Yarli1|65996,2761852,2762640,2761852,2762640,YALI0_B20988g,YALI0B20988g,YALI0B20988g
jgi.p|Yarli1|65997,2762712,2764388,2762712,2764388,YALI0_B21010g,YALI0B21010g,YALI0B21010g
jgi.p|Yarli1|65998,2765501,2766907,2765501,2766907,YALI0_B21032g,YALI0B21032g,YALI0B21032g
jgi.p|Yarli1|65999,2767496,2769445,2767496,2769445,YALI0_B21054g,YALI0B21054g,YALI0B21054g
jgi.p|Yarli1|66000,2769990,2770778,2769990,2770778,YALI0_B21076g,YALI0B21076g,YALI0B21076g
jgi.p|Yarli1|66001,2771519,2773381,2771519,2773381,YALI0_B21098g,YALI0B21098g,YALI0B21098g
jgi.p|Yarli1|66002,2773923,2774837,2773923,2774837,YALI0_B21120g,YALI0B21120g,YALI0B21120g
jgi.p|Yarli1|66003,2776223,2777875,2776223,2777875,YALI0_B21142g,YALI0B21142g,YALI0B21142g
jgi.p|Yarli1|66004,2778529,2779026,2778529,2779026,YALI0_B21164g,YALI0B21164g,YALI0B21164g
jgi.p|Yarli1|66005,2780309,2781883,2780309,2781883,YALI0_B21186g,YALI0B21186g,YALI0B21186g
jgi.p|Yarli1|66006,2784402,2785145,2784402,2785145,YALI0_B21208g,YALI0B21208g,YALI0B21208g
jgi.p|Yarli1|66007,2785935,2787365,2785935,2787365,YALI0_B21230g,YALI0B21230g,YALI0B21230g
jgi.p|Yarli1|66008,2787664,2788391,2787664,2788391,YALI0_B21252g,YALI0B21252g,YALI0B21252g
jgi.p|Yarli1|66009,2789441,2790022,2789441,2790022,YALI0_B21274g,YALI0B21274g,YALI0B21274g
jgi.p|Yarli1|66010,2790391,2791260,2790391,2791260,YALI0_B21296g,YALI0B21296g,YALI0B21296g
jgi.p|Yarli1|66011,2792141,2793751,2792141,2793751,YALI0_B21318g,YALI0B21318g,YALI0B21318g
jgi.p|Yarli1|66012,2799203,2801623,2799203,2801623,YALI0_B21340g,YALI0B21340g,YALI0B21340g
jgi.p|Yarli1|66013,2802003,2802446,2802003,2802446,YALI0_B21362g,YALI0B21362g,YALI0B21362g
jgi.p|Yarli1|66014,2802813,2805029,2802813,2805029,YALI0_B21384g,YALI0B21384g,YALI0B21384g
jgi.p|Yarli1|66015,2806088,2807203,2806088,2807203,YALI0_B21406g,YALI0B21406g,YALI0B21406g
jgi.p|Yarli1|66016,2808908,2811557,2808908,2811557,YALI0_B21428g,YALI0B21428g,YALI0B21428g
jgi.p|Yarli1|66017,2813894,2814337,2813894,2814337,YALI0_B21450g,YALI0B21450g,YALI0B21450g
jgi.p|Yarli1|66018,2817248,2818285,2817248,2818285,YALI0_B21472g,YALI0B21472g,YALI0B21472g
jgi.p|Yarli1|66019,2819896,2821347,2819896,2821347,YALI0_B21494g,YALI0B21494g,YALI0B21494g
jgi.p|Yarli1|66020,2821917,2823188,2821917,2823188,YALI0_B21516g,YALI0B21516g,YALI0B21516g
jgi.p|Yarli1|66021,2824005,2824826,2824005,2824826,YALI0_B21527g,YALI0B21527g,YALI0B21527g
jgi.p|Yarli1|66022,2825107,2826750,2825107,2826750,YALI0_B21538g,YALI0B21538g,YALI0B21538g
jgi.p|Yarli1|66023,2831241,2832140,2831241,2832140,YALI0_B21560g,YALI0B21560g,YALI0B21560g
jgi.p|Yarli1|66024,2836449,2837306,2836449,2837306,YALI0_B21582g,YALI0B21582g,YALI0B21582g
jgi.p|Yarli1|66025,2842009,2842962,2842009,2842962,YALI0_B21604g,YALI0B21604g,YALI0B21604g
jgi.p|Yarli1|66026,2844659,2848252,2844659,2848252,YALI0_B21626g,YALI0B21626g,YALI0B21626g
jgi.p|Yarli1|66027,2850721,2854368,2850721,2854368,YALI0_B21662g,YALI0B21662g,YALI0B21662g
jgi.p|Yarli1|66028,2855279,2856334,2855279,2856334,YALI0_B21670g,YALI0B21670g,YALI0B21670g
jgi.p|Yarli1|66029,2857178,2858119,2857178,2858119,YALI0_B21692g,YALI0B21692g,YALI0B21692g
jgi.p|Yarli1|66030,2858394,2858876,2858394,2858876,YALI0_B21714g,YALI0B21714g,YALI0B21714g
jgi.p|Yarli1|66031,2859968,2860897,2859968,2860897,YALI0_B21780g,YALI0B21780g,YALI0B21780g
jgi.p|Yarli1|66032,2862781,2864478,2862781,2864478,YALI0_B21824g,YALI0B21824g,YALI0B21824g
jgi.p|Yarli1|66033,2865746,2866930,2865746,2866930,YALI0_B21846g,YALI0B21846g,YALI0B21846g
jgi.p|Yarli1|66034,2867979,2868650,2867979,2868650,YALI0_B21868g,YALI0B21868g,YALI0B21868g
jgi.p|Yarli1|66035,2871401,2872576,2871401,2872576,YALI0_B21890g,YALI0B21890g,YALI0B21890g
jgi.p|Yarli1|66036,2873107,2873691,2873107,2873691,YALI0_B21912g,YALI0B21912g,YALI0B21912g
jgi.p|Yarli1|66037,2876130,2878655,2876130,2878655,YALI0_B21978g,YALI0B21978g,YALI0B21978g
jgi.p|Yarli1|66038,2879340,2879873,2879340,2879873,YALI0_B22000g,YALI0B22000g,YALI0B22000g
jgi.p|Yarli1|66039,2884672,2887422,2884672,2887422,YALI0_B22066g,YALI0B22066g,YALI0B22066g
jgi.p|Yarli1|66040,2892179,2894980,2892179,2894980,YALI0_B22088g,YALI0B22088g,YALI0B22088g
jgi.p|Yarli1|66041,2895905,2897794,2895905,2897794,YALI0_B22110g,YALI0B22110g,YALI0B22110g
jgi.p|Yarli1|66042,2899585,2899887,2899585,2899887,YALI0_B22125g,YALI0B22125g,YALI0B22125g
jgi.p|Yarli1|66043,2900390,2901412,2900390,2901412,YALI0_B22132g,YALI0B22132g,YALI0B22132g
jgi.p|Yarli1|66044,2904678,2905280,2904678,2905280,YALI0_B22154g,YALI0B22154g,YALI0B22154g
jgi.p|Yarli1|66045,2914791,2916563,2914791,2916563,YALI0_B22176g,YALI0B22176g,YALI0B22176g
jgi.p|Yarli1|66046,2922203,2922748,2922203,2922748,YALI0_B22198g,YALI0B22198g,YALI0B22198g
jgi.p|Yarli1|66047,2924335,2925111,2924335,2925111,YALI0_B22220g,YALI0B22220g,YALI0B22220g
jgi.p|Yarli1|66048,2926507,2929626,2926507,2929626,YALI0_B22242g,YALI0B22242g,YALI0B22242g
jgi.p|Yarli1|66049,2929842,2930672,2929842,2930672,YALI0_B22264g,YALI0B22264g,YALI0B22264g
jgi.p|Yarli1|66050,2930785,2932209,2930785,2932209,YALI0_B22286g,YALI0B22286g,YALI0B22286g
jgi.p|Yarli1|66051,2934434,2936474,2934434,2936474,YALI0_B22308g,YALI0B22308g,YALI0B22308g
jgi.p|Yarli1|66052,2936706,2938201,2936706,2938201,YALI0_B22330g,YALI0B22330g,YALI0B22330g
jgi.p|Yarli1|66053,2938723,2940591,2938723,2940591,YALI0_B22374g,YALI0B22374g,YALI0B22374g
jgi.p|Yarli1|66054,2941627,2942034,2941627,2942034,YALI0_B22396g,YALI0B22396g,YALI0B22396g
jgi.p|Yarli1|66055,2942544,2944121,2942544,2944121,YALI0_B22418g,YALI0B22418g,YALI0B22418g
jgi.p|Yarli1|66056,2945729,2947177,2945729,2947177,YALI0_B22440g,YALI0B22440g,YALI0B22440g
jgi.p|Yarli1|66057,2948052,2949917,2948052,2949917,YALI0_B22462g,YALI0B22462g,YALI0B22462g
jgi.p|Yarli1|66058,2951676,2957184,2951676,2957184,YALI0_B22484g,YALI0B22484g,YALI0B22484g
jgi.p|Yarli1|66059,2962213,2963313,2962213,2963313,YALI0_B22506g,YALI0B22506g,YALI0B22506g
jgi.p|Yarli1|66060,2965999,2968602,2965999,2968602,YALI0_B22528g,YALI0B22528g,YALI0B22528g
jgi.p|Yarli1|66061,2968800,2969756,2968800,2969756,YALI0_B22550g,YALI0B22550g,YALI0B22550g
jgi.p|Yarli1|66062,2970157,2971980,2970157,2971980,YALI0_B22572g,YALI0B22572g,YALI0B22572g
jgi.p|Yarli1|66063,2972128,2972717,2972128,2972717,YALI0_B22594g,YALI0B22594g,YALI0B22594g
jgi.p|Yarli1|66064,2973089,2974279,2973089,2974279,YALI0_B22616g,YALI0B22616g,YALI0B22616g
jgi.p|Yarli1|66065,2974909,2975444,2974909,2975444,YALI0_B22638g,YALI0B22638g,YALI0B22638g
jgi.p|Yarli1|66066,2976243,2977217,2976243,2977217,YALI0_B22660g,YALI0B22660g,YALI0B22660g
jgi.p|Yarli1|66067,2977646,2980059,2977646,2980059,YALI0_B22682g,YALI0B22682g,YALI0B22682g
jgi.p|Yarli1|66068,2980370,2985193,2980370,2985193,YALI0_B22704g,YALI0B22704g,YALI0B22704g
jgi.p|Yarli1|66069,2987664,2991053,2987664,2991053,YALI0_B22726g,YALI0B22726g,YALI0B22726g
jgi.p|Yarli1|66070,2991143,2992510,2991143,2992510,YALI0_B22748g,YALI0B22748g,YALI0B22748g
jgi.p|Yarli1|66071,2992726,2993298,2992726,2993298,YALI0_B22770g,YALI0B22770g,YALI0B22770g
jgi.p|Yarli1|66072,2993631,2995613,2993631,2995613,YALI0_B22792g,YALI0B22792g,YALI0B22792g
jgi.p|Yarli1|66073,2996736,2998304,2996736,2998304,YALI0_B22814g,YALI0B22814g,YALI0B22814g
jgi.p|Yarli1|66074,2998628,2999317,2998628,2999317,YALI0_B22836g,YALI0B22836g,YALI0B22836g
jgi.p|Yarli1|66075,2999983,3003935,2999983,3003935,YALI0_B22858g,YALI0B22858g,YALI0B22858g
jgi.p|Yarli1|66076,3004430,3005833,3004430,3005833,YALI0_B22880g,YALI0B22880g,YALI0B22880g
jgi.p|Yarli1|66077,3008178,3009491,3008178,3009491,YALI0_B22902g,YALI0B22902g,YALI0B22902g
jgi.p|Yarli1|66078,3009723,3010339,3009723,3010339,YALI0_B22924g,YALI0B22924g,YALI0B22924g
jgi.p|Yarli1|66079,3010434,3010955,3010434,3010955,YALI0_B22946g,YALI0B22946g,YALI0B22946g
jgi.p|Yarli1|66080,3011692,3012578,3011692,3012578,YALI0_B22968g,YALI0B22968g,YALI0B22968g
jgi.p|Yarli1|66081,3013085,3014704,3013085,3014704,YALI0_B22990g,YALI0B22990g,YALI0B22990g
jgi.p|Yarli1|66082,3015596,3016663,3015596,3016663,YALI0_B23012g,YALI0B23012g,YALI0B23012g
jgi.p|Yarli1|66083,3016707,3018671,3016707,3018671,YALI0_B23034g,YALI0B23034g,YALI0B23034g
jgi.p|Yarli1|66084,3019167,3019850,3019167,3019850,YALI0_B23056g,YALI0B23056g,YALI0B23056g
jgi.p|Yarli1|66085,3020922,3022757,3020922,3022757,YALI0_B23078g,YALI0B23078g,YALI0B23078g
jgi.p|Yarli1|66086,3022907,3023863,3022907,3023863,YALI0_B23100g,YALI0B23100g,YALI0B23100g
jgi.p|Yarli1|66087,3024560,3025003,3024560,3025003,YALI0_B23111g,YALI0B23111g,YALI0B23111g
jgi.p|Yarli1|66088,3025388,3026172,3025388,3026172,YALI0_B23122g,YALI0B23122g,YALI0B23122g
jgi.p|Yarli1|66089,3026460,3027707,3026460,3027707,YALI0_B23144g,YALI0B23144g,YALI0B23144g
jgi.p|Yarli1|66090,3028119,3029426,3028119,3029426,YALI0_B23166g,YALI0B23166g,YALI0B23166g
jgi.p|Yarli1|66091,3030460,3032157,3030460,3032157,YALI0_B23188g,YALI0B23188g,YALI0B23188g
jgi.p|Yarli1|66092,3032286,3033773,3032286,3033773,YALI0_B23210g,YALI0B23210g,YALI0B23210g
jgi.p|Yarli1|66093,3034027,3035943,3034027,3035943,YALI0_B23232g,YALI0B23232g,YALI0B23232g
jgi.p|Yarli1|66094,3036966,3037643,3036966,3037643,YALI0_B23254g,YALI0B23254g,YALI0B23254g
jgi.p|Yarli1|66095,3037766,3038049,3037766,3038049,YALI0_B23276g,YALI0B23276g,YALI0B23276g
jgi.p|Yarli1|66096,3038241,3039557,3038241,3039557,YALI0_B23298g,YALI0B23298g,YALI0B23298g
jgi.p|Yarli1|66097,3040135,3040830,3040135,3040830,YALI0_B23320g,YALI0B23320g,YALI0B23320g
jgi.p|Yarli1|66098,3041115,3042887,3041115,3042887,YALI0_B23342g,YALI0B23342g,YALI0B23342g
jgi.p|Yarli1|66099,3043277,3044347,3043277,3044347,YALI0_B23364g,YALI0B23364g,YALI0B23364g
jgi.p|Yarli1|66100,3044565,3045095,3044565,3045095,YALI0_B23386g,YALI0B23386g,YALI0B23386g
jgi.p|Yarli1|66101,3046726,3047574,3046726,3047574,YALI0_B23408g,YALI0B23408g,YALI0B23408g
jgi.p|Yarli1|66102,3047634,3048953,3047634,3048953,YALI0_B23430g,YALI0B23430g,YALI0B23430g
jgi.p|Yarli1|66103,3050828,3051673,3050828,3051673,YALI0_B23452g,YALI0B23452g,YALI0B23452g
jgi.p|Yarli1|66104,3055191,3055790,3055191,3055790,YALI0_B23474g,YALI0B23474g,YALI0B23474g
jgi.p|Yarli1|66105,3059312,3059677,3059312,3059677,YALI0_B23496g,YALI0B23496g,YALI0B23496g
jgi.p|Yarli1|66106,11541,12740,11541,12740,YALI0_C00110g,YALI0C00110g,YALI0C00110g
jgi.p|Yarli1|66107,15006,16343,15006,16343,YALI0_C00165g,YALI0C00165g,YALI0C00165g
jgi.p|Yarli1|66108,18351,20855,18351,20855,YALI0_C00187g,YALI0C00187g,YALI0C00187g
jgi.p|Yarli1|66109,22948,25131,22948,25131,YALI0_C00209g,YALI0C00209g,YALI0C00209g
jgi.p|Yarli1|66110,25759,27195,25759,27195,YALI0_C00231g,YALI0C00231g,YALI0C00231g
jgi.p|Yarli1|66111,27371,29881,27371,29881,YALI0_C00253g,YALI0C00253g,YALI0C00253g
jgi.p|Yarli1|66112,31539,33086,31539,33086,YALI0_C00275g,YALI0C00275g,YALI0C00275g
jgi.p|Yarli1|66113,33454,34239,33454,34239,YALI0_C00297g,YALI0C00297g,YALI0C00297g
jgi.p|Yarli1|66114,34375,35229,34375,35229,YALI0_C00319g,YALI0C00319g,YALI0C00319g
jgi.p|Yarli1|66115,36743,37981,36743,37981,YALI0_C00341g,YALI0C00341g,YALI0C00341g
jgi.p|Yarli1|66116,38056,42018,38056,42018,YALI0_C00363g,YALI0C00363g,YALI0C00363g
jgi.p|Yarli1|66117,44131,45579,44131,45579,YALI0_C00385g,YALI0C00385g,YALI0C00385g
jgi.p|Yarli1|66118,46411,46866,46411,46866,YALI0_C00407g,YALI0C00407g,YALI0C00407g
jgi.p|Yarli1|66119,49633,51135,49633,51135,YALI0_C00429g,YALI0C00429g,YALI0C00429g
jgi.p|Yarli1|66120,52585,54312,52585,54312,YALI0_C00451g,YALI0C00451g,YALI0C00451g
jgi.p|Yarli1|66121,58943,60760,58943,60760,YALI0_C00473g,YALI0C00473g,YALI0C00473g
jgi.p|Yarli1|66122,64272,69708,64272,69708,YALI0_C00495g,YALI0C00495g,YALI0C00495g
jgi.p|Yarli1|66123,73275,75164,73275,75164,YALI0_C00539g,YALI0C00539g,YALI0C00539g
jgi.p|Yarli1|66124,75771,76392,75771,76392,YALI0_C00550g,YALI0C00550g,YALI0C00550g
jgi.p|Yarli1|66125,76541,76993,76541,76993,YALI0_C00561g,YALI0C00561g,YALI0C00561g
jgi.p|Yarli1|66126,77694,77942,77694,77942,YALI0_C00583g,YALI0C00583g,YALI0C00583g
jgi.p|Yarli1|66127,78889,79613,78889,79613,YALI0_C00605g,YALI0C00605g,YALI0C00605g
jgi.p|Yarli1|66128,80225,81895,80225,81895,YALI0_C00627g,YALI0C00627g,YALI0C00627g
jgi.p|Yarli1|66129,83482,84180,83482,84180,YALI0_C00649g,YALI0C00649g,YALI0C00649g
jgi.p|Yarli1|66130,88828,90642,88828,90642,YALI0_C00671g,YALI0C00671g,YALI0C00671g
jgi.p|Yarli1|66131,94821,95009,94821,95009,YALI0_C00693g,YALI0C00693g,YALI0C00693g
jgi.p|Yarli1|66132,95514,95744,95514,95744,YALI0_C00715g,YALI0C00715g,YALI0C00715g
jgi.p|Yarli1|66133,99205,101766,99205,101766,YALI0_C00759g,YALI0C00759g,YALI0C00759g
jgi.p|Yarli1|66134,103530,105071,103530,105071,YALI0_C00781g,YALI0C00781g,YALI0C00781g
jgi.p|Yarli1|66135,106453,108015,106453,108015,YALI0_C00803g,YALI0C00803g,YALI0C00803g
jgi.p|Yarli1|66136,109863,111284,109863,111284,YALI0_C00825g,YALI0C00825g,YALI0C00825g
jgi.p|Yarli1|66137,112133,113668,112133,113668,YALI0_C00847g,YALI0C00847g,YALI0C00847g
jgi.p|Yarli1|66138,113751,115331,113751,115331,YALI0_C00869g,YALI0C00869g,YALI0C00869g
jgi.p|Yarli1|66139,122841,124829,122841,124829,YALI0_C00891g,YALI0C00891g,YALI0C00891g
jgi.p|Yarli1|66140,126222,128960,126222,128960,YALI0_C00913g,YALI0C00913g,YALI0C00913g
jgi.p|Yarli1|66141,130976,133000,130976,133000,YALI0_C00957g,YALI0C00957g,YALI0C00957g
jgi.p|Yarli1|66142,134831,136738,134831,136738,YALI0_C00979g,YALI0C00979g,YALI0C00979g
jgi.p|Yarli1|66143,138514,139098,138514,139098,YALI0_C01001g,YALI0C01001g,YALI0C01001g
jgi.p|Yarli1|66144,139718,140851,139718,140851,YALI0_C01023g,YALI0C01023g,YALI0C01023g
jgi.p|Yarli1|66145,142508,146188,142508,146188,YALI0_C01045g,YALI0C01045g,YALI0C01045g
jgi.p|Yarli1|66146,147268,148344,147268,148344,YALI0_C01067g,YALI0C01067g,YALI0C01067g
jgi.p|Yarli1|66147,149321,149752,149321,149752,YALI0_C01089g,YALI0C01089g,YALI0C01089g
jgi.p|Yarli1|66148,150504,151190,150504,151190,YALI0_C01111g,YALI0C01111g,YALI0C01111g
jgi.p|Yarli1|66149,152691,155660,152691,155660,YALI0_C01133g,YALI0C01133g,YALI0C01133g
jgi.p|Yarli1|66150,155986,156843,155986,156843,YALI0_C01155g,YALI0C01155g,YALI0C01155g
jgi.p|Yarli1|66151,158830,159654,158830,159654,YALI0_C01177g,YALI0C01177g,YALI0C01177g
jgi.p|Yarli1|66152,165624,166694,165624,166694,YALI0_C01199g,YALI0C01199g,YALI0C01199g
jgi.p|Yarli1|66153,170542,171228,170542,171228,YALI0_C01221g,YALI0C01221g,YALI0C01221g
jgi.p|Yarli1|66154,174518,178523,174518,178523,YALI0_C01243g,YALI0C01243g,YALI0C01243g
jgi.p|Yarli1|66155,179210,179890,179210,179890,YALI0_C01287g,YALI0C01287g,YALI0C01287g
jgi.p|Yarli1|66156,180197,180911,180197,180911,YALI0_C01309g,YALI0C01309g,YALI0C01309g
jgi.p|Yarli1|66157,181040,181777,181040,181777,YALI0_C01331g,YALI0C01331g,YALI0C01331g
jgi.p|Yarli1|66158,185400,187733,185400,187733,YALI0_C01375g,YALI0C01375g,YALI0C01375g
jgi.p|Yarli1|66159,188210,189204,188210,189204,YALI0_C01397g,YALI0C01397g,YALI0C01397g
jgi.p|Yarli1|66160,189262,195006,189262,195006,YALI0_C01411g,YALI0C01411g,YALI0C01411g
jgi.p|Yarli1|66161,197136,197957,197136,197957,YALI0_C01419g,YALI0C01419g,YALI0C01419g
jgi.p|Yarli1|66162,199938,201176,199938,201176,YALI0_C01441g,YALI0C01441g,YALI0C01441g
jgi.p|Yarli1|66163,205904,208522,205904,208522,YALI0_C01463g,YALI0C01463g,YALI0C01463g
jgi.p|Yarli1|66164,209224,210756,209224,210756,YALI0_C01485g,YALI0C01485g,YALI0C01485g
jgi.p|Yarli1|66165,210887,212377,210887,212377,YALI0_C01507g,YALI0C01507g,YALI0C01507g
jgi.p|Yarli1|66166,213910,215832,213910,215832,YALI0_C01573g,YALI0C01573g,YALI0C01573g
jgi.p|Yarli1|66167,217394,220180,217394,220180,YALI0_C01595g,YALI0C01595g,YALI0C01595g
jgi.p|Yarli1|66168,220988,222187,220988,222187,YALI0_C01617g,YALI0C01617g,YALI0C01617g
jgi.p|Yarli1|66169,230316,233882,230316,233882,YALI0_C01694g,YALI0C01694g,YALI0C01694g
